Time,Temperature
12-Jul-2023 07:33:03,22.1562
12-Jul-2023 07:33:08,22.1797
12-Jul-2023 07:33:13,22.1641
12-Jul-2023 07:33:18,22.1875
12-Jul-2023 07:33:23,22.1875
12-Jul-2023 07:33:28,22.1797
12-Jul-2023 07:33:33,22.1953
12-Jul-2023 07:33:38,22.2109
12-Jul-2023 07:33:43,22.2266
12-Jul-2023 07:33:48,22.2266
12-Jul-2023 07:33:53,22.2188
12-Jul-2023 07:33:58,22.2422
12-Jul-2023 07:34:03,22.2422
12-Jul-2023 07:34:08,22.25
12-Jul-2023 07:34:13,22.25
12-Jul-2023 07:34:18,22.2578
12-Jul-2023 07:34:23,22.2812
12-Jul-2023 07:34:28,22.2969
12-Jul-2023 07:34:33,22.3047
12-Jul-2023 07:34:38,22.3203
12-Jul-2023 07:34:43,22.3203
12-Jul-2023 07:34:48,22.3281
12-Jul-2023 07:34:53,22.3516
12-Jul-2023 07:34:58,22.3516
12-Jul-2023 07:35:03,22.3672
12-Jul-2023 07:35:08,22.3672
12-Jul-2023 07:35:13,22.375
12-Jul-2023 07:35:18,22.3672
12-Jul-2023 07:35:23,22.375
12-Jul-2023 07:35:28,22.3828
12-Jul-2023 07:35:33,22.4062
12-Jul-2023 07:35:38,22.4219
12-Jul-2023 07:35:43,22.4141
12-Jul-2023 07:35:48,22.4219
12-Jul-2023 07:35:53,22.4141
12-Jul-2023 07:35:58,22.4375
12-Jul-2023 07:36:03,22.4375
12-Jul-2023 07:36:08,22.4531
12-Jul-2023 07:36:13,22.4375
12-Jul-2023 07:36:18,22.4609
12-Jul-2023 07:36:23,22.4609
12-Jul-2023 07:36:28,22.4609
12-Jul-2023 07:36:33,22.4688
12-Jul-2023 07:36:38,22.4766
12-Jul-2023 07:36:43,22.4688
12-Jul-2023 07:36:48,22.4609
12-Jul-2023 07:36:53,22.4766
12-Jul-2023 07:36:58,22.5
12-Jul-2023 07:37:03,22.5078
12-Jul-2023 07:37:08,22.5312
12-Jul-2023 07:37:13,22.5469
12-Jul-2023 07:37:18,22.5469
12-Jul-2023 07:37:23,22.5859
12-Jul-2023 07:37:28,22.5625
12-Jul-2023 07:37:33,22.5859
12-Jul-2023 07:37:38,22.5781
12-Jul-2023 07:37:43,22.6016
12-Jul-2023 07:37:48,22.5781
12-Jul-2023 07:37:53,22.5781
12-Jul-2023 07:37:58,22.6094
12-Jul-2023 07:38:03,22.6094
12-Jul-2023 07:38:08,22.6094
12-Jul-2023 07:38:13,22.625
12-Jul-2023 07:38:19,22.6719
12-Jul-2023 07:38:24,22.6641
12-Jul-2023 07:38:29,22.6797
12-Jul-2023 07:38:34,22.6797
12-Jul-2023 07:38:39,22.6797
12-Jul-2023 07:38:44,22.6562
12-Jul-2023 07:38:49,22.6719
12-Jul-2023 07:38:54,22.6875
12-Jul-2023 07:38:59,22.6953
12-Jul-2023 07:39:04,22.6953
12-Jul-2023 07:39:09,22.7109
12-Jul-2023 07:39:14,22.7109
12-Jul-2023 07:39:19,22.6953
12-Jul-2023 07:39:24,22.7188
12-Jul-2023 07:39:29,22.7188
12-Jul-2023 07:39:34,22.7266
12-Jul-2023 07:39:39,22.75
12-Jul-2023 07:39:44,22.7266
12-Jul-2023 07:39:49,22.7422
12-Jul-2023 07:39:54,22.7266
12-Jul-2023 07:39:59,22.7734
12-Jul-2023 07:40:04,22.7812
12-Jul-2023 07:40:09,22.7891
12-Jul-2023 07:40:14,22.8203
12-Jul-2023 07:40:19,22.8047
12-Jul-2023 07:40:24,22.8203
12-Jul-2023 07:40:29,22.8281
12-Jul-2023 07:40:34,22.8125
12-Jul-2023 07:40:39,22.8359
12-Jul-2023 07:40:44,22.8516
12-Jul-2023 07:40:49,22.8516
12-Jul-2023 07:40:54,22.875
12-Jul-2023 07:40:59,22.8672
12-Jul-2023 07:41:04,22.875
12-Jul-2023 07:41:09,22.8594
12-Jul-2023 07:41:14,22.8984
12-Jul-2023 07:41:19,22.875
12-Jul-2023 07:41:24,22.875
12-Jul-2023 07:41:29,22.8672
12-Jul-2023 07:41:34,22.875
12-Jul-2023 07:41:39,22.8828
12-Jul-2023 07:41:44,22.9141
12-Jul-2023 07:41:49,22.9062
12-Jul-2023 07:41:54,22.9219
12-Jul-2023 07:41:59,22.9062
12-Jul-2023 07:42:04,22.9453
12-Jul-2023 07:42:09,22.9531
12-Jul-2023 07:42:14,22.9531
12-Jul-2023 07:42:19,22.9531
12-Jul-2023 07:42:24,22.9922
12-Jul-2023 07:42:29,22.9922
12-Jul-2023 07:42:34,23.0078
12-Jul-2023 07:42:39,23.0469
12-Jul-2023 07:42:44,23.0391
12-Jul-2023 07:42:49,23.0469
12-Jul-2023 07:42:54,23.0625
12-Jul-2023 07:42:59,23.0469
12-Jul-2023 07:43:04,23.0703
12-Jul-2023 07:43:09,23.0781
12-Jul-2023 07:43:14,23.0859
12-Jul-2023 07:43:19,23.1094
12-Jul-2023 07:43:24,23.0859
12-Jul-2023 07:43:29,23.1172
12-Jul-2023 07:43:34,23.1406
12-Jul-2023 07:43:39,23.1094
12-Jul-2023 07:43:44,23.1094
12-Jul-2023 07:43:49,23.1172
12-Jul-2023 07:43:54,23.1172
12-Jul-2023 07:43:59,23.125
12-Jul-2023 07:44:04,23.1172
12-Jul-2023 07:44:09,23.1484
12-Jul-2023 07:44:14,23.1562
12-Jul-2023 07:44:19,23.1562
12-Jul-2023 07:44:24,23.1562
12-Jul-2023 07:44:29,23.1875
12-Jul-2023 07:44:34,23.1875
12-Jul-2023 07:44:39,23.2109
12-Jul-2023 07:44:44,23.2266
12-Jul-2023 07:44:49,23.2266
12-Jul-2023 07:44:54,23.2188
12-Jul-2023 07:44:59,23.2344
12-Jul-2023 07:45:04,23.2344
12-Jul-2023 07:45:09,23.25
12-Jul-2023 07:45:14,23.25
12-Jul-2023 07:45:19,23.2812
12-Jul-2023 07:45:24,23.3125
12-Jul-2023 07:45:29,23.3125
12-Jul-2023 07:45:34,23.3359
12-Jul-2023 07:45:39,23.3281
12-Jul-2023 07:45:44,23.3359
12-Jul-2023 07:45:49,23.3438
12-Jul-2023 07:45:54,23.3359
12-Jul-2023 07:45:59,23.3438
12-Jul-2023 07:46:04,23.3516
12-Jul-2023 07:46:09,23.3594
12-Jul-2023 07:46:14,23.3672
12-Jul-2023 07:46:19,23.375
12-Jul-2023 07:46:24,23.3984
12-Jul-2023 07:46:29,23.4062
12-Jul-2023 07:46:34,23.4219
12-Jul-2023 07:46:39,23.4375
12-Jul-2023 07:46:44,23.4531
12-Jul-2023 07:46:49,23.4609
12-Jul-2023 07:46:54,23.4688
12-Jul-2023 07:46:59,23.4688
12-Jul-2023 07:47:04,23.4922
12-Jul-2023 07:47:09,23.4844
12-Jul-2023 07:47:14,23.5234
12-Jul-2023 07:47:19,23.5234
12-Jul-2023 07:47:24,23.5156
12-Jul-2023 07:47:29,23.4922
12-Jul-2023 07:47:34,23.5156
12-Jul-2023 07:47:39,23.5156
12-Jul-2023 07:47:44,23.5312
12-Jul-2023 07:47:49,23.5156
12-Jul-2023 07:47:54,23.5391
12-Jul-2023 07:47:59,23.5391
12-Jul-2023 07:48:04,23.5469
12-Jul-2023 07:48:09,23.5547
12-Jul-2023 07:48:14,23.5625
12-Jul-2023 07:48:19,23.5703
12-Jul-2023 07:48:24,23.5781
12-Jul-2023 07:48:29,23.5859
12-Jul-2023 07:48:34,23.6016
12-Jul-2023 07:48:39,23.6172
12-Jul-2023 07:48:44,23.6172
12-Jul-2023 07:48:49,23.6328
12-Jul-2023 07:48:54,23.6172
12-Jul-2023 07:48:59,23.6328
12-Jul-2023 07:49:04,23.6562
12-Jul-2023 07:49:09,23.6719
12-Jul-2023 07:49:14,23.6875
12-Jul-2023 07:49:19,23.6875
12-Jul-2023 07:49:24,23.6797
12-Jul-2023 07:49:29,23.7031
12-Jul-2023 07:49:34,23.6953
12-Jul-2023 07:49:39,23.6953
12-Jul-2023 07:49:44,23.7109
12-Jul-2023 07:49:49,23.7266
12-Jul-2023 07:49:54,23.7188
12-Jul-2023 07:49:59,23.7344
12-Jul-2023 07:50:04,23.7266
12-Jul-2023 07:50:09,23.7578
12-Jul-2023 07:50:14,23.7578
12-Jul-2023 07:50:19,23.7266
12-Jul-2023 07:50:24,23.7578
12-Jul-2023 07:50:29,23.7422
12-Jul-2023 07:50:34,23.7734
12-Jul-2023 07:50:39,23.7812
12-Jul-2023 07:50:44,23.8047
12-Jul-2023 07:50:49,23.8047
12-Jul-2023 07:50:54,23.8281
12-Jul-2023 07:50:59,23.7812
12-Jul-2023 07:51:04,23.8125
12-Jul-2023 07:51:09,23.8047
12-Jul-2023 07:51:14,23.8203
12-Jul-2023 07:51:19,23.8516
12-Jul-2023 07:51:25,23.8281
12-Jul-2023 07:51:30,23.8359
12-Jul-2023 07:51:35,23.8438
12-Jul-2023 07:51:40,23.8438
12-Jul-2023 07:51:45,23.8516
12-Jul-2023 07:51:50,23.8359
12-Jul-2023 07:51:55,23.8516
12-Jul-2023 07:52:00,23.8672
12-Jul-2023 07:52:05,23.8828
12-Jul-2023 07:52:10,23.8672
12-Jul-2023 07:52:15,23.8984
12-Jul-2023 07:52:20,23.8906
12-Jul-2023 07:52:25,23.8828
12-Jul-2023 07:52:30,23.8516
12-Jul-2023 07:52:35,23.8906
12-Jul-2023 07:52:40,23.9141
12-Jul-2023 07:52:45,23.9219
12-Jul-2023 07:52:50,23.8906
12-Jul-2023 07:52:55,23.9062
12-Jul-2023 07:53:00,23.9062
12-Jul-2023 07:53:05,23.9297
12-Jul-2023 07:53:10,23.9219
12-Jul-2023 07:53:15,23.8906
12-Jul-2023 07:53:20,23.9219
12-Jul-2023 07:53:25,23.9062
12-Jul-2023 07:53:30,23.9141
12-Jul-2023 07:53:35,23.9141
12-Jul-2023 07:53:40,23.9453
12-Jul-2023 07:53:45,23.9375
12-Jul-2023 07:53:50,23.9375
12-Jul-2023 07:53:55,23.9453
12-Jul-2023 07:54:00,23.9453
12-Jul-2023 07:54:05,23.9609
12-Jul-2023 07:54:10,23.9609
12-Jul-2023 07:54:15,23.9766
12-Jul-2023 07:54:20,23.9688
12-Jul-2023 07:54:25,23.9922
12-Jul-2023 07:54:30,23.9688
12-Jul-2023 07:54:35,23.9922
12-Jul-2023 07:54:40,23.9766
12-Jul-2023 07:54:45,23.9922
12-Jul-2023 07:54:50,23.9844
12-Jul-2023 07:54:55,24.0156
12-Jul-2023 07:55:00,23.9844
12-Jul-2023 07:55:05,24.0078
12-Jul-2023 07:55:10,24.0234
12-Jul-2023 07:55:15,24.0312
12-Jul-2023 07:55:20,24.0391
12-Jul-2023 07:55:25,24.0547
12-Jul-2023 07:55:30,24.0625
12-Jul-2023 07:55:35,24.0703
12-Jul-2023 07:55:40,24.0781
12-Jul-2023 07:55:45,24.0703
12-Jul-2023 07:55:50,24.0703
12-Jul-2023 07:55:55,24.0859
12-Jul-2023 07:56:00,24.125
12-Jul-2023 07:56:05,24.125
12-Jul-2023 07:56:10,24.1016
12-Jul-2023 07:56:15,24.1094
12-Jul-2023 07:56:20,24.1484
12-Jul-2023 07:56:25,24.1016
12-Jul-2023 07:56:30,24.1406
12-Jul-2023 07:56:35,24.1328
12-Jul-2023 07:56:40,24.1406
12-Jul-2023 07:56:45,24.1484
12-Jul-2023 07:56:50,24.1719
12-Jul-2023 07:56:55,24.1719
12-Jul-2023 07:57:00,24.1719
12-Jul-2023 07:57:05,24.1641
12-Jul-2023 07:57:10,24.1562
12-Jul-2023 07:57:15,24.1719
12-Jul-2023 07:57:20,24.1562
12-Jul-2023 07:57:25,24.1719
12-Jul-2023 07:57:30,24.1875
12-Jul-2023 07:57:35,24.1875
12-Jul-2023 07:57:40,24.1562
12-Jul-2023 07:57:45,24.1562
12-Jul-2023 07:57:50,24.1797
12-Jul-2023 07:57:55,24.1641
12-Jul-2023 07:58:00,24.1797
12-Jul-2023 07:58:05,24.1562
12-Jul-2023 07:58:10,24.1562
12-Jul-2023 07:58:15,24.125
12-Jul-2023 07:58:20,24.1328
12-Jul-2023 07:58:25,24.1484
12-Jul-2023 07:58:30,24.1797
12-Jul-2023 07:58:35,24.1953
12-Jul-2023 07:58:40,24.1797
12-Jul-2023 07:58:45,24.1797
12-Jul-2023 07:58:50,24.1875
12-Jul-2023 07:58:55,24.1875
12-Jul-2023 07:59:00,24.1797
12-Jul-2023 07:59:05,24.2031
12-Jul-2023 07:59:10,24.1484
12-Jul-2023 07:59:15,24.1641
12-Jul-2023 07:59:20,24.1953
12-Jul-2023 07:59:25,24.1875
12-Jul-2023 07:59:30,24.1875
12-Jul-2023 07:59:35,24.2031
12-Jul-2023 07:59:40,24.2031
12-Jul-2023 07:59:45,24.2109
12-Jul-2023 07:59:50,24.2266
12-Jul-2023 07:59:55,24.2344
12-Jul-2023 08:00:00,24.2266
12-Jul-2023 08:00:05,24.2031
12-Jul-2023 08:00:10,24.1953
12-Jul-2023 08:00:15,24.2109
12-Jul-2023 08:00:20,24.1875
12-Jul-2023 08:00:25,24.2266
12-Jul-2023 08:00:30,24.2266
12-Jul-2023 08:00:35,24.2031
12-Jul-2023 08:00:40,24.2188
12-Jul-2023 08:00:45,24.2031
12-Jul-2023 08:00:50,24.2188
12-Jul-2023 08:00:55,24.2344
12-Jul-2023 08:01:00,24.2344
12-Jul-2023 08:01:05,24.2656
12-Jul-2023 08:01:10,24.2656
12-Jul-2023 08:01:15,24.2812
12-Jul-2023 08:01:20,24.2891
12-Jul-2023 08:01:25,24.3203
12-Jul-2023 08:01:30,24.3203
12-Jul-2023 08:01:35,24.3125
12-Jul-2023 08:01:40,24.3125
12-Jul-2023 08:01:45,24.3359
12-Jul-2023 08:01:50,24.3359
12-Jul-2023 08:01:55,24.3281
12-Jul-2023 08:02:00,24.3203
12-Jul-2023 08:02:05,24.3047
12-Jul-2023 08:02:10,24.3281
12-Jul-2023 08:02:15,24.2969
12-Jul-2023 08:02:20,24.2969
12-Jul-2023 08:02:25,24.2656
12-Jul-2023 08:02:30,24.2969
12-Jul-2023 08:02:35,24.3047
12-Jul-2023 08:02:40,24.3125
12-Jul-2023 08:02:45,24.2891
12-Jul-2023 08:02:50,24.2891
12-Jul-2023 08:02:55,24.3047
12-Jul-2023 08:03:00,24.3203
12-Jul-2023 08:03:05,24.3438
12-Jul-2023 08:03:10,24.3438
12-Jul-2023 08:03:15,24.3438
12-Jul-2023 08:03:20,24.3359
12-Jul-2023 08:03:25,24.3594
12-Jul-2023 08:03:30,24.375
12-Jul-2023 08:03:35,24.3906
12-Jul-2023 08:03:40,24.375
12-Jul-2023 08:03:45,24.375
12-Jul-2023 08:03:51,24.3594
12-Jul-2023 08:03:56,24.4141
12-Jul-2023 08:04:01,24.375
12-Jul-2023 08:04:06,24.3984
12-Jul-2023 08:04:11,24.3828
12-Jul-2023 08:04:16,24.3984
12-Jul-2023 08:04:21,24.3828
12-Jul-2023 08:04:26,24.375
12-Jul-2023 08:04:31,24.3594
12-Jul-2023 08:04:36,24.3828
12-Jul-2023 08:04:41,24.3906
12-Jul-2023 08:04:46,24.4062
12-Jul-2023 08:04:51,24.4141
12-Jul-2023 08:04:56,24.4062
12-Jul-2023 08:05:01,24.4219
12-Jul-2023 08:05:06,24.4219
12-Jul-2023 08:05:11,24.4062
12-Jul-2023 08:05:16,24.4219
12-Jul-2023 08:05:21,24.4297
12-Jul-2023 08:05:26,24.4453
12-Jul-2023 08:05:31,24.4453
12-Jul-2023 08:05:36,24.4453
12-Jul-2023 08:05:41,24.4453
12-Jul-2023 08:05:46,24.4453
12-Jul-2023 08:05:51,24.4297
12-Jul-2023 08:05:56,24.4141
12-Jul-2023 08:06:01,24.4375
12-Jul-2023 08:06:06,24.4375
12-Jul-2023 08:06:11,24.4297
12-Jul-2023 08:06:16,24.4297
12-Jul-2023 08:06:21,24.4297
12-Jul-2023 08:06:26,24.4375
12-Jul-2023 08:06:31,24.4688
12-Jul-2023 08:06:36,24.4844
12-Jul-2023 08:06:41,24.4609
12-Jul-2023 08:06:46,24.4766
12-Jul-2023 08:06:51,24.4766
12-Jul-2023 08:06:56,24.4766
12-Jul-2023 08:07:01,24.5
12-Jul-2023 08:07:06,24.5
12-Jul-2023 08:07:11,24.5
12-Jul-2023 08:07:16,24.5078
12-Jul-2023 08:07:21,24.4844
12-Jul-2023 08:07:26,24.5
12-Jul-2023 08:07:31,24.5078
12-Jul-2023 08:07:36,24.4844
12-Jul-2023 08:07:41,24.5156
12-Jul-2023 08:07:46,24.5156
12-Jul-2023 08:07:51,24.5156
12-Jul-2023 08:07:56,24.5
12-Jul-2023 08:08:01,24.5156
12-Jul-2023 08:08:06,24.5156
12-Jul-2023 08:08:11,24.5234
12-Jul-2023 08:08:16,24.5234
12-Jul-2023 08:08:21,24.5234
12-Jul-2023 08:08:26,24.5156
12-Jul-2023 08:08:31,24.5156
12-Jul-2023 08:08:36,24.4844
12-Jul-2023 08:08:41,24.5234
12-Jul-2023 08:08:46,24.5391
12-Jul-2023 08:08:51,24.5312
12-Jul-2023 08:08:56,24.5469
12-Jul-2023 08:09:01,24.5391
12-Jul-2023 08:09:06,24.5391
12-Jul-2023 08:09:11,24.5391
12-Jul-2023 08:09:16,24.5234
12-Jul-2023 08:09:21,24.5391
12-Jul-2023 08:09:26,24.5234
12-Jul-2023 08:09:31,24.5312
12-Jul-2023 08:09:36,24.5469
12-Jul-2023 08:09:41,24.5781
12-Jul-2023 08:09:46,24.5859
12-Jul-2023 08:09:51,24.5703
12-Jul-2023 08:09:56,24.5938
12-Jul-2023 08:10:01,24.5391
12-Jul-2023 08:10:06,24.5703
12-Jul-2023 08:10:11,24.5469
12-Jul-2023 08:10:16,24.5625
12-Jul-2023 08:10:21,24.5391
12-Jul-2023 08:10:26,24.5078
12-Jul-2023 08:10:31,24.5312
12-Jul-2023 08:10:36,24.5312
12-Jul-2023 08:10:41,24.5312
12-Jul-2023 08:10:46,24.5
12-Jul-2023 08:10:51,24.4766
12-Jul-2023 08:10:56,24.5312
12-Jul-2023 08:11:01,24.5859
12-Jul-2023 08:11:06,24.5781
12-Jul-2023 08:11:11,24.5859
12-Jul-2023 08:11:16,24.6172
12-Jul-2023 08:11:21,24.5938
12-Jul-2023 08:11:26,24.5781
12-Jul-2023 08:11:31,24.5859
12-Jul-2023 08:11:36,24.6016
12-Jul-2023 08:11:41,24.5938
12-Jul-2023 08:11:46,24.5938
12-Jul-2023 08:11:51,24.6016
12-Jul-2023 08:11:56,24.6328
12-Jul-2023 08:12:01,24.5938
12-Jul-2023 08:12:06,24.6172
12-Jul-2023 08:12:11,24.6406
12-Jul-2023 08:12:16,24.5938
12-Jul-2023 08:12:21,24.5781
12-Jul-2023 08:12:26,24.6172
12-Jul-2023 08:12:31,24.6328
12-Jul-2023 08:12:36,24.6562
12-Jul-2023 08:12:41,24.6562
12-Jul-2023 08:12:46,24.6641
12-Jul-2023 08:12:51,24.6641
12-Jul-2023 08:12:56,24.6641
12-Jul-2023 08:13:01,24.6484
12-Jul-2023 08:13:06,24.6016
12-Jul-2023 08:13:11,24.6172
12-Jul-2023 08:13:16,24.5703
12-Jul-2023 08:13:21,24.5703
12-Jul-2023 08:13:26,24.5703
12-Jul-2023 08:13:31,24.5703
12-Jul-2023 08:13:36,24.5625
12-Jul-2023 08:13:41,24.5703
12-Jul-2023 08:13:46,24.5781
12-Jul-2023 08:13:51,24.5391
12-Jul-2023 08:13:56,24.5625
12-Jul-2023 08:14:01,24.5859
12-Jul-2023 08:14:06,24.5703
12-Jul-2023 08:14:11,24.6016
12-Jul-2023 08:14:16,24.6016
12-Jul-2023 08:14:21,24.5938
12-Jul-2023 08:14:26,24.5938
12-Jul-2023 08:14:31,24.6328
12-Jul-2023 08:14:36,24.6328
12-Jul-2023 08:14:41,24.6172
12-Jul-2023 08:14:46,24.5938
12-Jul-2023 08:14:51,24.5781
12-Jul-2023 08:14:56,24.5859
12-Jul-2023 08:15:01,24.5938
12-Jul-2023 08:15:06,24.5938
12-Jul-2023 08:15:11,24.6328
12-Jul-2023 08:15:16,24.625
12-Jul-2023 08:15:21,24.6016
12-Jul-2023 08:15:26,24.6172
12-Jul-2023 08:15:31,24.5859
12-Jul-2023 08:15:36,24.5859
12-Jul-2023 08:15:41,24.5625
12-Jul-2023 08:15:46,24.5781
12-Jul-2023 08:15:51,24.5625
12-Jul-2023 08:15:56,24.5703
12-Jul-2023 08:16:01,24.5547
12-Jul-2023 08:16:06,24.5312
12-Jul-2023 08:16:11,24.5859
12-Jul-2023 08:16:16,24.6172
12-Jul-2023 08:16:21,24.6406
12-Jul-2023 08:16:26,24.6406
12-Jul-2023 08:16:32,24.6641
12-Jul-2023 08:16:37,24.6484
12-Jul-2023 08:16:42,24.6719
12-Jul-2023 08:16:47,24.6562
12-Jul-2023 08:16:52,24.6875
12-Jul-2023 08:16:57,24.6641
12-Jul-2023 08:17:02,24.6562
12-Jul-2023 08:17:07,24.6797
12-Jul-2023 08:17:12,24.7031
12-Jul-2023 08:17:17,24.7188
12-Jul-2023 08:17:22,24.6875
12-Jul-2023 08:17:27,24.7266
12-Jul-2023 08:17:32,24.6953
12-Jul-2023 08:17:37,24.6953
12-Jul-2023 08:17:42,24.7109
12-Jul-2023 08:17:47,24.7109
12-Jul-2023 08:17:52,24.7188
12-Jul-2023 08:17:57,24.6875
12-Jul-2023 08:18:02,24.7266
12-Jul-2023 08:18:07,24.7266
12-Jul-2023 08:18:12,24.7578
12-Jul-2023 08:18:17,24.7422
12-Jul-2023 08:18:22,24.6719
12-Jul-2023 08:18:27,24.6719
12-Jul-2023 08:18:32,24.6875
12-Jul-2023 08:18:37,24.6797
12-Jul-2023 08:18:42,24.7188
12-Jul-2023 08:18:47,24.7031
12-Jul-2023 08:18:52,24.6641
12-Jul-2023 08:18:57,24.7031
12-Jul-2023 08:19:02,24.6641
12-Jul-2023 08:19:07,24.6328
12-Jul-2023 08:19:12,24.6641
12-Jul-2023 08:19:17,24.6562
12-Jul-2023 08:19:22,24.6875
12-Jul-2023 08:19:27,24.7188
12-Jul-2023 08:19:32,24.7031
12-Jul-2023 08:19:37,24.7188
12-Jul-2023 08:19:42,24.6875
12-Jul-2023 08:19:47,24.7109
12-Jul-2023 08:19:52,24.7031
12-Jul-2023 08:19:57,24.6953
12-Jul-2023 08:20:02,24.7109
12-Jul-2023 08:20:07,24.7109
12-Jul-2023 08:20:12,24.6875
12-Jul-2023 08:20:17,24.7109
12-Jul-2023 08:20:22,24.6719
12-Jul-2023 08:20:27,24.6641
12-Jul-2023 08:20:32,24.6484
12-Jul-2023 08:20:37,24.6484
12-Jul-2023 08:20:42,24.625
12-Jul-2023 08:20:47,24.6484
12-Jul-2023 08:20:52,24.6484
12-Jul-2023 08:20:57,24.6406
12-Jul-2023 08:21:02,24.6484
12-Jul-2023 08:21:07,24.6641
12-Jul-2023 08:21:12,24.6562
12-Jul-2023 08:21:17,24.6641
12-Jul-2023 08:21:22,24.6719
12-Jul-2023 08:21:27,24.6719
12-Jul-2023 08:21:32,24.7188
12-Jul-2023 08:21:37,24.7266
12-Jul-2023 08:21:42,24.7109
12-Jul-2023 08:21:47,24.7188
12-Jul-2023 08:21:52,24.7578
12-Jul-2023 08:21:57,24.7266
12-Jul-2023 08:22:02,24.7188
12-Jul-2023 08:22:07,24.7266
12-Jul-2023 08:22:12,24.7422
12-Jul-2023 08:22:17,24.7109
12-Jul-2023 08:22:22,24.6953
12-Jul-2023 08:22:27,24.7031
12-Jul-2023 08:22:32,24.7188
12-Jul-2023 08:22:37,24.7266
12-Jul-2023 08:22:42,24.7266
12-Jul-2023 08:22:47,24.7266
